train_id,timestamp,temperature,vibration,oil_pressure,fuel_level,days_since_maintenance
BNSF-004,2025-01-05 14:00:00,81.90407437473456,3.378684888602655,40.01387948699099,29.080378823928363,0
BNSF-003,2025-01-05 15:00:00,153.5538807076877,3.1218937125960586,44.07733820370878,84.38388295347917,43
BNSF-004,2025-01-05 16:00:00,59.70457020436715,4.844183907337364,44.04267155099226,41.83573578014651,83
BNSF-002,2025-01-05 17:00:00,78.09542656988177,6.887403268799682,32.646417860977735,27.61511679486561,86
BNSF-003,2025-01-05 18:00:00,96.93293908076456,8.013057272624533,39.517611875725,94.13019166812677,83
BNSF-004,2025-01-05 19:00:00,81.7295364677179,,40.289220223406616,29.276589918580285,45
BNSF-001,2025-01-05 20:00:00,89.42980783607761,9.300621586662423,42.17621517303061,99.26517031833176,88
BNSF-002,2025-01-05 21:00:00,71.44482044981058,2.9905902785864082,42.31377552733296,19.771650314964084,71
BNSF-004,2025-01-05 22:00:00,86.24850359135566,7.167097046655739,60.69952983021966,10.901870505118655,52
BNSF-001,2025-01-05 23:00:00,79.1890175732479,3.5566070919691146,30.593121835302043,88.37141914693747,32
BNSF-004,2025-01-06 00:00:00,60.73633905469152,3.2581534602599795,47.84073296158365,62.7943967477633,44
BNSF-001,2025-01-06 01:00:00,163.86997442322786,3.5104876864312224,49.46700644666447,47.946367186752845,63
BNSF-002,2025-01-06 02:00:00,60.12455004839534,4.895104600701762,43.942271791388215,17.376753297888477,2
BNSF-003,2025-01-06 03:00:00,65.50679587672812,6.15994434206722,34.7974768410154,61.74032778835245,23
BNSF-001,2025-01-06 04:00:00,77.8399246093856,6.339736075809644,53.31734424214101,45.43530267123096,75
BNSF-004,2025-01-06 05:00:00,79.45866410070187,3.1120299693042233,22.464137082078416,53.52597216898145,30
BNSF-002,2025-01-06 06:00:00,57.161513023843064,3.0206814249774627,34.53386642225739,66.73526752619875,70
BNSF-001,2025-01-06 07:00:00,165.2377389116426,3.166722613272906,49.37345757778249,67.59402450675069,39
BNSF-004,2025-01-06 08:00:00,,4.777291195228978,37.03910717261986,96.45393172177354,80
BNSF-004,2025-01-06 09:00:00,64.42907346583674,4.579688791618251,52.771716198401485,68.95480720954103,49
BNSF-004,2025-01-06 10:00:00,51.93622805326237,3.09964907586041,27.905562042572797,40.546372616400774,73
BNSF-001,2025-01-06 11:00:00,,5.5392073881264885,31.103184848415935,39.66695449885705,14
BNSF-001,2025-01-06 12:00:00,68.31084429208259,9.525137616670637,35.7468946389842,52.94448576168871,20
BNSF-001,2025-01-06 13:00:00,76.69710685579534,,43.33919422029223,33.33949298813647,20
BNSF-003,2025-01-06 14:00:00,,4.132976357592933,38.22383879695982,43.879508031366,59
BNSF-001,2025-01-06 15:00:00,44.88814708882485,21.332340677639888,36.076805979500634,85.79014947368505,64
BNSF-001,2025-01-06 16:00:00,69.17479592548263,3.88236741652641,51.363171448788194,87.37854425804774,20
BNSF-001,2025-01-06 17:00:00,70.4157133339753,6.337928963436365,52.107559803113205,66.50132303803063,54
BNSF-003,2025-01-06 18:00:00,84.50491537161088,3.562914586441919,36.68496187433956,62.4556847794675,68
BNSF-001,2025-01-06 19:00:00,64.52700488083426,8.664239215154602,26.3218575413627,48.438984856017626,78
BNSF-004,2025-01-06 20:00:00,100.1801201005885,5.689549945184589,22.740129366500963,67.23090240119619,25
BNSF-001,2025-01-06 21:00:00,46.325391740223644,3.759954101846577,41.91432091824285,82.54480111583409,74
BNSF-004,2025-01-06 22:00:00,94.66751246703936,3.822616601061452,45.24764497775038,76.40623521180822,54
BNSF-004,2025-01-06 23:00:00,71.63521543682843,3.97240049458393,40.503982284628364,13.19135641099173,84
BNSF-004,2025-01-07 00:00:00,87.89377308515334,7.745499332497747,39.43273514335393,75.80169987450702,45
BNSF-003,2025-01-07 01:00:00,76.197022260881,2.4624979847974333,33.56365908244734,74.79529004575015,61
BNSF-003,2025-01-07 02:00:00,92.09333304038203,3.6641166590809906,45.23983835131071,18.909148301983237,69
BNSF-003,2025-01-07 03:00:00,69.18957053170783,3.876678886149148,53.42548303119128,23.52226281302135,53
BNSF-001,2025-01-07 04:00:00,58.520693622332814,4.968624066486124,22.264978581315553,80.91176600622943,3
BNSF-004,2025-01-07 05:00:00,96.30756430906595,4.457780614706411,39.37999048969828,60.30906204219417,44
BNSF-003,2025-01-07 06:00:00,73.29779031176788,2.0175443372190744,32.237213204691194,83.94660915270961,84
BNSF-003,2025-01-07 07:00:00,78.32337710436316,4.200354632809065,28.076272047569187,26.626972141538527,53
BNSF-001,2025-01-07 08:00:00,93.52127871067192,4.800898633630063,30.96019303372467,12.755328823570316,80
BNSF-003,2025-01-07 09:00:00,59.52067136858348,3.743804329840433,43.037382845475236,24.57475792040608,52
BNSF-001,2025-01-07 10:00:00,83.93236346458886,6.37355097809533,43.23969758072933,50.73130407547172,43
BNSF-002,2025-01-07 11:00:00,66.15157865305663,6.838816857507294,51.6823020893984,57.09634800489115,86
BNSF-003,2025-01-07 12:00:00,73.01745966533443,4.843226600541215,40.07025237716369,87.19310098474,35
BNSF-002,2025-01-07 13:00:00,76.08418448076434,5.461083173701459,25.93422696104337,74.45804768668573,33
BNSF-001,2025-01-07 14:00:00,52.49667207829596,0.6778880053014582,38.094643660992226,99.13515764761716,51
BNSF-004,2025-01-07 15:00:00,63.317444357693475,4.157794455676337,28.90896742227373,17.08476322378275,5
BNSF-003,2025-01-07 16:00:00,95.26609338619708,7.009643383515826,30.345632908623962,21.71989652859292,37
BNSF-001,2025-01-07 17:00:00,88.29286782877193,4.153126833641445,44.644472467251965,17.59200344385127,85
BNSF-004,2025-01-07 18:00:00,74.06040634009148,3.5254766472160783,41.55344724475536,58.461224192032404,32
BNSF-004,2025-01-07 19:00:00,78.6468518776934,9.555377852061863,44.70052476348265,34.01746937256934,74
BNSF-002,2025-01-07 20:00:00,70.58636241545314,8.63815438039161,37.140057221826176,71.52696460873943,54
BNSF-001,2025-01-07 21:00:00,95.34875078741973,5.935149824964315,46.324236507402844,21.94217996109898,22
BNSF-004,2025-01-07 22:00:00,71.99471133308754,7.277821222960095,36.69277681367911,19.287225960591368,43
BNSF-003,2025-01-07 23:00:00,78.47763138202272,0.5481291640838446,48.93346266193798,51.414892299365306,27
BNSF-003,2025-01-08 00:00:00,92.19045216213098,3.424897118742587,42.75711151577234,43.830851793699146,63
BNSF-002,2025-01-08 01:00:00,150.32712368823022,4.060084253653697,38.34402503612306,84.6248424395589,47
BNSF-004,2025-01-08 02:00:00,98.3818377674534,4.5280398022661075,41.696744353408775,85.37986675386988,58
BNSF-001,2025-01-08 03:00:00,52.04307885384935,4.020111958052075,39.85711439220066,20.568580108612764,82
BNSF-003,2025-01-08 04:00:00,99.44463196669199,-0.10005258303269304,52.76885212250338,83.1090501857841,58
BNSF-004,2025-01-08 05:00:00,69.40986624072038,5.77204923741712,41.963500980630315,60.7748484140759,42
BNSF-004,2025-01-08 06:00:00,71.35951878262077,6.087308256561213,39.98709862084393,55.32024464890301,42
BNSF-002,2025-01-08 07:00:00,46.649847432255854,8.203797583179963,38.09207314359361,18.528703862015327,76
BNSF-003,2025-01-08 08:00:00,68.17807923933461,3.423381470450073,46.745473753960084,76.56676920951253,12
BNSF-003,2025-01-08 09:00:00,59.402902034596735,3.2596736844401955,45.66330671242804,15.367040415765644,71
BNSF-001,2025-01-08 10:00:00,65.88530481939792,-0.3599689719289376,37.80926695749898,34.992259268464,42
BNSF-003,2025-01-08 11:00:00,,4.412866326818228,30.754867883017532,18.588838128762077,12
BNSF-001,2025-01-08 12:00:00,159.8464995089016,6.802223562124343,32.78425489297317,57.76908488568313,34
BNSF-003,2025-01-08 13:00:00,78.11405027100939,,38.52669968366243,68.0707052838633,10
BNSF-002,2025-01-08 14:00:00,79.61514980101671,9.286889637087295,50.791420048952666,90.17696318323823,20
BNSF-003,2025-01-08 15:00:00,58.56720916731656,4.486810328420953,37.99858696602469,76.04847288966371,71
BNSF-001,2025-01-08 16:00:00,61.78868865595905,5.293984568577111,35.24701112027549,96.499395902239,25
BNSF-001,2025-01-08 17:00:00,101.98087527526968,2.2737938388368124,25.914245494010828,78.48548495960007,85
BNSF-002,2025-01-08 18:00:00,63.9719844785513,5.574440690350559,52.10833148481837,36.82657929632066,49
BNSF-003,2025-01-08 19:00:00,99.84312378085943,,44.55222516785168,59.2826329506849,48
BNSF-003,2025-01-08 20:00:00,71.354082016787,6.38739591002629,46.36807976004686,51.214567538801425,73
BNSF-002,2025-01-08 21:00:00,75.03431904215256,6.448856352470824,47.693504415435,60.937185127361,89
BNSF-003,2025-01-08 22:00:00,91.05547740344895,7.71858284867302,38.68215816992829,61.48804054711531,85
BNSF-003,2025-01-08 23:00:00,94.07838632907985,2.9600625624646226,40.676725069980286,73.18909769221236,12
BNSF-001,2025-01-09 00:00:00,73.33781159581369,5.321124236594838,51.90881553561596,17.473943318100787,38
BNSF-003,2025-01-09 01:00:00,,6.127633118773009,41.4366471145531,77.20706159935762,54
BNSF-003,2025-01-09 02:00:00,74.1611932721668,5.88456327666062,44.700202320511956,22.93692519099315,6
BNSF-002,2025-01-09 03:00:00,,3.2694014497302977,46.96440573760409,12.3586574428014,42
BNSF-002,2025-01-09 04:00:00,88.36955530304633,0.21603622088771957,45.14345065938115,56.7014987765316,41
BNSF-004,2025-01-09 05:00:00,75.06344788491228,,38.97464663786805,62.33292645959771,57
BNSF-001,2025-01-09 06:00:00,84.2832944703473,4.695000643380161,39.728929257488645,13.136596310532603,11
BNSF-003,2025-01-09 07:00:00,99.57539598406412,3.8666588140771196,46.22112350380754,56.383400330202065,12
BNSF-003,2025-01-09 08:00:00,80.71964418397177,6.527890727430933,46.20802287947781,58.11131875289245,11
BNSF-004,2025-01-09 09:00:00,79.67479284007167,4.910160923691134,49.34586079215569,14.724541113848302,75
BNSF-003,2025-01-09 10:00:00,52.21633762364898,2.3616098944644013,44.408775866478706,74.04267566032084,37
BNSF-001,2025-01-09 11:00:00,35.53904794756405,1.1370954218075568,44.77284490873644,28.92607316059486,2
BNSF-004,2025-01-09 12:00:00,80.82563593845252,2.7420734697336693,36.430133065724426,81.50132924427663,71
BNSF-001,2025-01-09 13:00:00,73.57763653078692,9.786024589533573,35.35080391142479,37.97399168199028,61
BNSF-004,2025-01-09 14:00:00,,6.445553547865546,46.24504539481195,53.01032783177951,30
BNSF-004,2025-01-09 15:00:00,78.65295306279516,5.377224683950024,35.406519455869,90.26657914769802,76
BNSF-002,2025-01-09 16:00:00,74.09394406204638,4.636678145628391,39.8343919750651,82.55615201672929,71
BNSF-001,2025-01-09 17:00:00,91.91670375950848,4.505214120105128,51.03218592777033,80.36772207269097,36
BNSF-003,2025-01-09 18:00:00,76.29166302388467,7.33439196671819,49.76456233876071,24.439077785387937,23
BNSF-003,2025-01-09 19:00:00,63.796150723947484,4.018808516193137,42.41431064637747,14.33281480296479,67
BNSF-001,2025-01-09 20:00:00,180.3029750235385,6.153840821368585,37.63088336133032,64.51830556125438,63
BNSF-003,2025-01-09 21:00:00,71.74303387580696,4.303144099416812,39.012968717251965,46.96224782399631,15
BNSF-003,2025-01-09 22:00:00,82.89805025508461,8.880313263670125,46.94128112844492,91.81695487874266,17
BNSF-001,2025-01-09 23:00:00,67.838839407108,6.484577015156607,39.708005780430675,41.46339372067918,67
BNSF-004,2025-01-10 00:00:00,65.25259671753845,7.491113629367251,35.533740855917884,46.949351589813006,39
BNSF-001,2025-01-10 01:00:00,76.26252345278544,3.8311804506235223,49.72619805126379,57.340048874402754,57
BNSF-004,2025-01-10 02:00:00,75.19242965315527,,41.45280111303425,81.67605990689007,44
BNSF-003,2025-01-10 03:00:00,,4.374845149210619,35.38195343206603,34.14691486907222,52
BNSF-003,2025-01-10 04:00:00,70.97031370035386,5.2200696478656985,43.83152151146105,94.76385914461368,26
BNSF-003,2025-01-10 05:00:00,47.45460324344404,8.270095341238918,47.769747305540065,58.59290014493844,35
BNSF-002,2025-01-10 06:00:00,68.50839174617417,2.9144498864871617,31.938615481697916,85.68795350569683,67
BNSF-004,2025-01-10 07:00:00,86.90727700715723,5.406495462610801,38.39636869317652,57.30566351104169,12
BNSF-002,2025-01-10 08:00:00,70.53935881135341,5.876010517037454,38.0265330592927,79.4793876166012,50
BNSF-002,2025-01-10 09:00:00,71.30424896228178,,43.61829732626781,14.62786772358652,47
BNSF-001,2025-01-10 10:00:00,89.79564758858905,4.0984310138130695,45.05606658287886,81.92912335147122,59
BNSF-002,2025-01-10 11:00:00,64.32040159111617,9.172528201616164,35.58820870976412,57.156348682894816,77
BNSF-001,2025-01-10 12:00:00,51.857951726356504,2.4101362293194795,28.0579905927518,50.44740293679243,69
BNSF-001,2025-01-10 13:00:00,72.59053320711759,7.917770777264939,48.25439003679521,20.04486999506811,50
BNSF-002,2025-01-10 14:00:00,67.73739073126895,7.430131211183277,31.0404378353823,76.74062850176617,13
BNSF-004,2025-01-10 15:00:00,,8.80177757920737,42.169473640351015,21.8047287253725,42
BNSF-004,2025-01-10 16:00:00,72.36932316151965,1.8235458025843596,38.94415281015454,27.308603152359375,2
BNSF-004,2025-01-10 17:00:00,82.37258470870175,3.2623370242205794,41.2995512416326,21.378093013868344,24
BNSF-004,2025-01-10 18:00:00,74.86067157648276,7.983886118323282,53.20987177365487,10.591804694229056,33
BNSF-004,2025-01-10 19:00:00,79.60471609029356,1.2459216907393822,64.30625290897463,69.57224020604653,69
BNSF-002,2025-01-10 20:00:00,102.20111547773135,1.7870821979191724,26.932500708811133,34.37596402944459,55
BNSF-002,2025-01-10 21:00:00,69.85681707663653,4.0233844265770164,47.87124924266339,23.452341327172114,64
BNSF-003,2025-01-10 22:00:00,79.17522951967004,5.383987577244535,38.75001781857883,38.79752342628994,59
BNSF-004,2025-01-10 23:00:00,67.36179956101299,8.18445014729755,48.38283610970042,54.91762223920095,47
BNSF-002,2025-01-11 00:00:00,62.304604201695405,4.629468170139283,47.65810460943331,55.30712687958575,71
BNSF-003,2025-01-11 01:00:00,66.22638519873345,3.7835217038709215,51.27795845758531,43.04764074987635,80
BNSF-004,2025-01-11 02:00:00,67.81862142717468,5.622779875392855,42.27971932130158,54.54390439372861,76
BNSF-001,2025-01-11 03:00:00,80.39213696320688,5.939192966588802,32.88338812035981,48.46073120154947,18
BNSF-003,2025-01-11 04:00:00,110.23613680051136,5.882479644340543,47.42119590967696,84.03987222860371,34
BNSF-002,2025-01-11 05:00:00,64.2593484558624,24.750978703601895,40.94398060915251,12.665257074206375,32
BNSF-001,2025-01-11 06:00:00,68.75062041576807,1.0898277721637006,38.12925427892694,88.12271199907423,41
BNSF-001,2025-01-11 07:00:00,74.05315480333128,3.164768021787336,36.1902089543603,31.952373011076283,53
BNSF-001,2025-01-11 08:00:00,80.9369827306462,,48.050684552841034,74.96039935326255,38
BNSF-003,2025-01-11 09:00:00,78.95326217932177,5.3741378759532,52.826955936059015,46.45356547064553,63
BNSF-002,2025-01-11 10:00:00,94.26143690922176,4.354955761785886,30.437179530402926,36.48996680543075,37
BNSF-001,2025-01-11 11:00:00,38.604118941971876,7.236337096747949,44.975617939831444,65.38126356998961,37
BNSF-004,2025-01-11 12:00:00,39.19605194706491,,37.02090251661884,79.1995976976794,72
BNSF-001,2025-01-11 13:00:00,67.56182741984776,4.549303732573985,28.261820814463093,50.494280779324335,51
BNSF-001,2025-01-11 14:00:00,91.45950281315564,5.2755168103480745,41.181646566104064,51.98984587589329,46
BNSF-003,2025-01-11 15:00:00,51.51527952591606,4.117244993410742,33.334897758483514,15.297083629091151,64
BNSF-003,2025-01-11 16:00:00,29.88551490459364,5.201525645803198,27.377974177598418,93.15963825650594,41
BNSF-002,2025-01-11 17:00:00,83.56769109328813,4.624612137156469,33.746076222203726,86.2207026801633,54
BNSF-004,2025-01-11 18:00:00,78.65485835554071,2.20131390442825,31.77780865668917,45.819350878819215,58
BNSF-003,2025-01-11 19:00:00,58.64687389800855,5.362955763758112,34.82650517549287,78.84555518445026,65
